Scenario,Model,Seed,TotalReward,TotalDelays,TotalCancelledFlights,ScenarioTime,ScenarioSteps,ScenarioResolvedConflicts,SolutionSlack,TailSwaps,ActualDisruptedFlights,Reward_delay_penalty_total,Reward_cancel_penalty,Reward_inaction_penalty,Reward_proactive_bonus,Reward_time_penalty,Reward_final_conflict_resolution_reward
deterministic_Scenario_00004,proactive,4,-6.0,0.0,0,0.02227783203125,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,proactive,5,-6.0,0.0,0,0.028983354568481445,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,reactive,1,-6.0,0.0,0,0.05593419075012207,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,reactive,2,-6.0,0.0,0,0.04208207130432129,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,reactive,3,-6.0,0.0,0,0.047980546951293945,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,reactive,4,-6.0,0.0,0,0.02398085594177246,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,reactive,5,-6.0,0.0,0,0.020437240600585938,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,greedy_reactive,1,-6.0,0.0,0,0.022114992141723633,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,greedy_reactive,2,-6.0,0.0,0,0.017600536346435547,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,greedy_reactive,3,-6.0,0.0,0,0.01572418212890625,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,greedy_reactive,4,-6.0,0.0,0,0.012537002563476562,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00004,greedy_reactive,5,-6.0,0.0,0,0.008400917053222656,1,0,0.7336434108527131,0,0,0.0,0,0.0,0.0,-6.0,0
deterministic_Scenario_00005,myopic,1,13041.5,30.0,3,0.055368661880493164,11,1,0.5103988603988604,1,4,-1500.0,-15000,0.0,37.5,-396.0,30000
deterministic_Scenario_00005,myopic,2,13041.5,30.0,3,0.04684162139892578,11,1,0.5103988603988604,1,4,-1500.0,-15000,0.0,37.5,-396.0,30000
deterministic_Scenario_00005,myopic,3,13041.5,30.0,3,0.05620384216308594,11,1,0.5103988603988604,1,4,-1500.0,-15000,0.0,37.5,-396.0,30000
deterministic_Scenario_00005,myopic,4,13041.5,30.0,3,0.05546212196350098,11,1,0.5103988603988604,1,4,-1500.0,-15000,0.0,37.5,-396.0,30000
deterministic_Scenario_00005,myopic,5,13041.5,30.0,3,0.05919647216796875,11,1,0.5103988603988604,1,4,-1500.0,-15000,0.0,37.5,-396.0,30000
deterministic_Scenario_00005,proactive,1,-20546.0,0.0,4,0.07613945007324219,13,0,0.5772997551591464,0,4,0.0,-20000,0.0,0.0,-546.0,0
deterministic_Scenario_00005,proactive,2,-20546.0,0.0,4,0.07392692565917969,13,0,0.5772997551591464,0,4,0.0,-20000,0.0,0.0,-546.0,0
deterministic_Scenario_00005,proactive,3,-20546.0,0.0,4,0.09004092216491699,13,0,0.5772997551591464,0,4,0.0,-20000,0.0,0.0,-546.0,0
deterministic_Scenario_00005,proactive,4,-20546.0,0.0,4,0.07258820533752441,13,0,0.5772997551591464,0,4,0.0,-20000,0.0,0.0,-546.0,0
deterministic_Scenario_00005,proactive,5,-20546.0,0.0,4,0.07179141044616699,13,0,0.5772997551591464,0,4,0.0,-20000,0.0,0.0,-546.0,0
deterministic_Scenario_00005,reactive,1,-20548.4,0.0,4,0.0683286190032959,13,0,0.5772997551591464,0,4,0.0,-20000,-2.4,0.0,-546.0,0
deterministic_Scenario_00005,reactive,2,-20548.4,0.0,4,0.05319046974182129,13,0,0.5772997551591464,0,4,0.0,-20000,-2.4,0.0,-546.0,0
deterministic_Scenario_00005,reactive,3,-20548.4,0.0,4,0.04799652099609375,13,0,0.5772997551591464,0,4,0.0,-20000,-2.4,0.0,-546.0,0
deterministic_Scenario_00005,reactive,4,-20548.4,0.0,4,0.04496288299560547,13,0,0.5772997551591464,0,4,0.0,-20000,-2.4,0.0,-546.0,0
deterministic_Scenario_00005,reactive,5,-20548.4,0.0,4,0.06767439842224121,13,0,0.5772997551591464,0,4,0.0,-20000,-2.4,0.0,-546.0,0
deterministic_Scenario_00005,myopic,1,-20547.6,0.0,4,0.046335697174072266,13,0,0.5772997551591464,0,4,0.0,-20000,-1.5999999999999999,0.0,-546.0,0
deterministic_Scenario_00005,myopic,2,-20547.6,0.0,4,0.06687116622924805,13,0,0.5772997551591464,0,4,0.0,-20000,-1.5999999999999999,0.0,-546.0,0
deterministic_Scenario_00005,myopic,3,-20547.6,0.0,4,0.06997251510620117,13,0,0.5772997551591464,0,4,0.0,-20000,-1.5999999999999999,0.0,-546.0,0
deterministic_Scenario_00005,myopic,4,-20547.6,0.0,4,0.052773237228393555,13,0,0.5772997551591464,0,4,0.0,-20000,-1.5999999999999999,0.0,-546.0,0
deterministic_Scenario_00005,myopic,5,-20547.6,0.0,4,0.055988311767578125,13,0,0.5772997551591464,0,4,0.0,-20000,-1.5999999999999999,0.0,-546.0,0
