Scenario,Model,Seed,TotalReward,TotalDelays,TotalCancelledFlights,ScenarioTime,ScenarioSteps,ScenarioResolvedConflicts,SolutionSlack,TailSwaps,ActualDisruptedFlights,Reward_delay_penalty_total,Reward_cancel_penalty,Reward_inaction_penalty,Reward_proactive_bonus,Reward_time_penalty,Reward_final_conflict_resolution_reward,ScenarioSlack,TotalFlights,TotalFlightMinutes,FullyDisruptedCount,UncertainCount,AvgAircraftProbability,AvgUncertaintyProbability,TotalAircraft,ScenarioCategory
deterministic_Scenario_00002,Greedy Reactive,1,24782.8,0.0,1,0.2293634414672851,6,1,0.7235014619883041,1,2,0.0,-5000,-1.0,9.8,-126.0,30000,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,Greedy Reactive,2,24782.8,0.0,1,0.1890497207641601,6,1,0.7235014619883041,1,2,0.0,-5000,-1.0,9.8,-126.0,30000,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,Greedy Reactive,3,24782.8,0.0,1,0.1875712871551513,6,1,0.7235014619883041,1,2,0.0,-5000,-1.0,9.8,-126.0,30000,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,Greedy Reactive,4,24782.8,0.0,1,0.1904520988464355,6,1,0.7235014619883041,1,2,0.0,-5000,-1.0,9.8,-126.0,30000,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00002,Greedy Reactive,5,24782.8,0.0,1,0.1961891651153564,6,1,0.7235014619883041,1,2,0.0,-5000,-1.0,9.8,-126.0,30000,0.303125,20,4154,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Proactive-N,1,-42177.99999999999,1136.0,3,0.0409998893737793,7,1,0.4496772300469484,3,3,-56800.0,-15000,0.0,90.00000000000001,-168.0,30000,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Proactive-N,2,-42177.99999999999,1136.0,3,0.0329031944274902,7,1,0.4496772300469484,3,3,-56800.0,-15000,0.0,90.00000000000001,-168.0,30000,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Proactive-N,3,-42177.99999999999,1136.0,3,0.0492866039276123,7,1,0.4496772300469484,3,3,-56800.0,-15000,0.0,90.00000000000001,-168.0,30000,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Proactive-N,4,-42177.99999999999,1136.0,3,0.0499184131622314,7,1,0.4496772300469484,3,3,-56800.0,-15000,0.0,90.00000000000001,-168.0,30000,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Proactive-N,5,-42177.99999999999,1136.0,3,0.0499677658081054,7,1,0.4496772300469484,3,3,-56800.0,-15000,0.0,90.00000000000001,-168.0,30000,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Proactive-U,1,-7926.599999999995,57.0,7,0.0591835975646972,7,1,0.3960227272727272,0,3,-2850.0,-35000,0.0,91.4,-168.0,30000,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Proactive-U,2,-7926.599999999995,57.0,7,0.0429184436798095,7,1,0.3960227272727272,0,3,-2850.0,-35000,0.0,91.4,-168.0,30000,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Proactive-U,3,-7926.599999999995,57.0,7,0.0351612567901611,7,1,0.3960227272727272,0,3,-2850.0,-35000,0.0,91.4,-168.0,30000,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Proactive-U,4,-7926.599999999995,57.0,7,0.0458111763000488,7,1,0.3960227272727272,0,3,-2850.0,-35000,0.0,91.4,-168.0,30000,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Proactive-U,5,-7926.599999999995,57.0,7,0.0393428802490234,7,1,0.3960227272727272,0,3,-2850.0,-35000,0.0,91.4,-168.0,30000,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Reactive,1,-24037.1,171.0,3,0.0487282276153564,12,0,0.4955839057899902,1,3,-8550.0,-15000,-0.4,81.30000000000001,-468.0,0,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Reactive,2,-24037.1,171.0,3,0.0676729679107666,12,0,0.4955839057899902,1,3,-8550.0,-15000,-0.4,81.30000000000001,-468.0,0,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Reactive,3,-24037.1,171.0,3,0.048799991607666,12,0,0.4955839057899902,1,3,-8550.0,-15000,-0.4,81.30000000000001,-468.0,0,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Reactive,4,-24037.1,171.0,3,0.0495755672454834,12,0,0.4955839057899902,1,3,-8550.0,-15000,-0.4,81.30000000000001,-468.0,0,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Reactive,5,-24037.1,171.0,3,0.0691802501678466,12,0,0.4955839057899902,1,3,-8550.0,-15000,-0.4,81.30000000000001,-468.0,0,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Proactive-N,1,-35432.5,0.0,7,0.0594263076782226,12,0,0.4389149102263857,0,3,0.0,-35000,0.0,35.400000000000006,-468.0,0,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Proactive-N,2,-35432.5,0.0,7,0.0365450382232666,12,0,0.4389149102263857,0,3,0.0,-35000,0.0,35.400000000000006,-468.0,0,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Proactive-N,3,-35432.5,0.0,7,0.0697855949401855,12,0,0.4389149102263857,0,3,0.0,-35000,0.0,35.400000000000006,-468.0,0,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Proactive-N,4,-35432.5,0.0,7,0.0302200317382812,12,0,0.4389149102263857,0,3,0.0,-35000,0.0,35.400000000000006,-468.0,0,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Proactive-N,5,-35432.5,0.0,7,0.0656113624572753,12,0,0.4389149102263857,0,3,0.0,-35000,0.0,35.400000000000006,-468.0,0,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Proactive-U,1,-189.59999999999852,0.0,6,0.0343756675720214,7,1,0.5160213618157543,1,3,0.0,-30000,0.0,78.4,-168.0,30000,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Proactive-U,2,-189.59999999999852,0.0,6,0.0503895282745361,7,1,0.5160213618157543,1,3,0.0,-30000,0.0,78.4,-168.0,30000,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Proactive-U,3,-189.59999999999852,0.0,6,0.0444865226745605,7,1,0.5160213618157543,1,3,0.0,-30000,0.0,78.4,-168.0,30000,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Proactive-U,4,-189.59999999999852,0.0,6,0.0339491367340087,7,1,0.5160213618157543,1,3,0.0,-30000,0.0,78.4,-168.0,30000,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Proactive-U,5,-189.59999999999852,0.0,6,0.0630104541778564,7,1,0.5160213618157543,1,3,0.0,-30000,0.0,78.4,-168.0,30000,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Reactive,1,-30438.800000000003,0.0,6,0.0859339237213134,12,0,0.4688581314878892,0,3,0.0,-30000,-1.6,30.800000000000004,-468.0,0,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Reactive,2,-30438.800000000003,0.0,6,0.0945594310760498,12,0,0.4688581314878892,0,3,0.0,-30000,-1.6,30.800000000000004,-468.0,0,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Reactive,3,-30438.800000000003,0.0,6,0.0794322490692138,12,0,0.4688581314878892,0,3,0.0,-30000,-1.6,30.800000000000004,-468.0,0,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Reactive,4,-30438.800000000003,0.0,6,0.1154031753540039,12,0,0.4688581314878892,0,3,0.0,-30000,-1.6,30.800000000000004,-468.0,0,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,DQN Reactive,5,-30438.800000000003,0.0,6,0.0813314914703369,12,0,0.4688581314878892,0,3,0.0,-30000,-1.6,30.800000000000004,-468.0,0,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,Greedy Reactive,1,54647.4,0.0,1,1.3299283981323242,7,2,0.640895410082769,2,3,0.0,-5000,-0.4,15.8,-168.0,60000,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,Greedy Reactive,2,54647.4,0.0,1,0.9575483798980712,7,2,0.640895410082769,2,3,0.0,-5000,-0.4,15.8,-168.0,60000,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
deterministic_Scenario_00003,Greedy Reactive,3,54647.4,0.0,1,0.9494426250457764,7,2,0.640895410082769,2,3,0.0,-5000,-0.4,15.8,-168.0,60000,0.3437275985663082,18,3674,1,0,0.16666666666666666,0.0,6,Deterministic
